Usuario,ID del tweet,Contenido
JERobledo,1716450616539562108,"RT @¡Nosotros no cerramos campaña, empezamos con esta caravana nuestra semana de movilización ciudadana! Gracias a todos por su apoyo, crece y crece el cariño y el respeto en la calle. Este 29 de octubre vota Robledo Alcalde y vota por Dignidad&Compromiso al Concejo y a la JAL."
JERobledo,1716220422629314719,"¡Nosotros no cerramos campaña, empezamos con esta caravana nuestra semana de movilización ciudadana! Gracias a todos por su apoyo, crece y crece el cariño y el respeto en la calle. Este 29 de octubre vota Robledo Alcalde y vota por Dignidad&Compromiso al Concejo y a la JAL."
JERobledo,1716435309376708863,Este fin de semana estuvimos recorriendo la ciudad con nuestro equipo de campaña y voluntari☀️s en la Caravana del Triunfo por toda la avenida Boyacá hasta llegar a la localidad de Usme. ¡Estamos felices! Seguimos sintiendo el cariño y respaldo de la gente en las calles a una semana de las elecciones. 💜🗳️
JERobledo,1716412717739745659,Transición energética: ¿la rivalidad entre petróleo y turismo es una estrategia sensata?
JERobledo,1716311429823828433,"Nosotros no respaldamos a Rodolfo Hernández. Después de analizar las dos opciones, en las pasadas elecciones presidenciales, yo vote en blanco. Es tiempo de la transparencia"
JERobledo,1716309064374792535,"El número de policías en Bogotá se debe aumentar, además de verificar que estén realizando su trabajo en las calles. Haré esfuerzos para que la institución funcione como debe funcionar. ¡El que diga sin más policías la seguridad mejora, habla carreta!"
JERobledo,1716297917999247720,"➡️Ya estoy al aire en @VozPopuli de @juanpisrules en el D-Bate con los candidatos por la alcaldía de Bogotá. 🤔¿Qué pasará? No se lo pueden perder, aquí continuo dando a conocer mi plan de gobierno."
JERobledo,1716282477843460104,"RT @Esta es una campaña honorable, la de voluntari🌞s trabajadores y valientes que se la juegan por el mejor candidato para gobernar a Bogotá."
JERobledo,1716113430015365281,"Esta es una campaña honorable, la de voluntari🌞s trabajadores y valientes que se la juegan por el mejor candidato para gobernar a Bogotá."
JERobledo,1716277480779088153,A las ⏰10:30 p.m. estaré en Debate con los candidatos por la Alcaldía de Bogotá en el programa de @VozPopuli con @juanpisrules.
